,track_artist,matched_artist,score,matched
170,suzanne,suzanne,0.08124541408,TRUE
171,suzanne,suzanne,0.1374686245,TRUE
172,suzanne,suzanne,0.1009857782,TRUE
173,suzanne,suzanne,0.2395668178,TRUE
174,suzanne,depeche,0.09083874817,FALSE
175,suzanne,suzanne,0.05340843895,TRUE
176,suzanne,suzanne,0.09539851581,TRUE
177,suzanne,suzanne,0.06737619597,TRUE
178,suzanne,suzanne,0.0572514708,TRUE
179,suzanne,suzanne,0.07234278013,TRUE
180,suzanne,suzanne,0.07335754955,TRUE
181,suzanne,suzanne,0.06100886038,TRUE
182,suzanne,suzanne,0.07088680992,TRUE
183,suzanne,suzanne,0.08067312524,TRUE
184,suzanne,suzanne,0.06563126692,TRUE
185,suzanne,suzanne,0.04986672919,TRUE
186,suzanne,suzanne,0.2610276991,TRUE
187,suzanne,suzanne,0.2247011049,TRUE
188,suzanne,suzanne,0.09754092563,TRUE
189,suzanne,suzanne,0.06694872029,TRUE
190,suzanne,suzanne,0.1003094866,TRUE
191,suzanne,suzanne,0.1124109661,TRUE
192,suzanne,suzanne,0.04612027176,TRUE
193,suzanne,suzanne,0.1036447197,TRUE
194,suzanne,suzanne,0.07396699831,TRUE
195,suzanne,suzanne,0.08295099779,TRUE
196,beatles,roxette,0.06707794641,FALSE
197,beatles,beatles,0.09752340274,TRUE
198,beatles,steely,0.1484349937,FALSE
199,beatles,beatles,0.1104656485,TRUE
200,beatles,steely,0.09941782535,FALSE
201,beatles,depeche,0.1208915484,FALSE
202,beatles,prince,0.08769613829,FALSE
203,beatles,fleetwood,0.05759680935,FALSE
204,beatles,beatles,0.1067305132,TRUE
205,beatles,roxette,0.09748600255,FALSE
206,beatles,prince,0.07851201764,FALSE
207,beatles,beatles,0.1172689619,TRUE
208,beatles,garth,0.4401375031,FALSE
209,beatles,fleetwood,0.0943374049,FALSE
210,beatles,metallica,0.06716776794,FALSE
211,beatles,beatles,0.1637095546,TRUE
212,beatles,aerosmith,0.05603507796,FALSE
213,beatles,beatles,0.1523782122,TRUE
214,beatles,beatles,0.09545803624,TRUE
215,beatles,led,0.08917332967,FALSE
216,beatles,beatles,0.1559540794,TRUE
217,beatles,aerosmith,0.1073939084,FALSE
218,beatles,tori,0.1721379274,FALSE
219,beatles,fleetwood,0.05506240782,FALSE
220,beatles,aerosmith,0.06519873408,FALSE
221,beatles,queen,0.07292813998,FALSE
222,beatles,aerosmith,0.07007969144,FALSE
223,beatles,prince,0.08567010993,FALSE
224,beatles,beatles,0.09189154583,TRUE
225,beatles,queen,0.224768774,FALSE
226,beatles,beatles,0.1626670886,TRUE
227,beatles,depeche,0.1370155194,FALSE
228,beatles,beatles,0.178513423,TRUE
229,beatles,beatles,0.2266004621,TRUE
230,beatles,roxette,0.06000715513,FALSE
231,beatles,prince,0.09580234477,FALSE
232,beatles,depeche,0.09165242439,FALSE
233,beatles,depeche,0.09516144293,FALSE
234,beatles,beatles,0.1171848077,TRUE
235,beatles,beatles,0.2204481618,TRUE
236,beatles,beatles,0.1027855307,TRUE
237,beatles,beatles,0.04949518836,TRUE
238,beatles,beatles,0.07095733467,TRUE
239,beatles,queen,0.1408789773,FALSE
240,beatles,beatles,0.096154126,TRUE
241,beatles,depeche,0.1252948473,FALSE
242,beatles,beatles,0.2047720649,TRUE
243,beatles,beatles,0.1824933819,TRUE
244,beatles,beatles,0.1011499903,TRUE
245,beatles,garth,0.1359318007,FALSE
246,beatles,steely,0.1264285364,FALSE
247,beatles,metallica,0.07721966349,FALSE
248,beatles,aerosmith,0.08013843251,FALSE
249,beatles,beatles,0.1134433369,TRUE
250,beatles,steely,0.1112364365,FALSE
251,beatles,u2,0.1211070819,FALSE
252,beatles,roxette,0.07420009769,FALSE
253,beatles,queen,0.156347712,FALSE
254,beatles,beatles,0.1172969027,TRUE
255,beatles,green,0.1039771338,FALSE
256,beatles,creedence,0.1662607029,FALSE
257,beatles,beatles,0.08809294318,TRUE
258,beatles,fleetwood,0.06734294181,FALSE
259,beatles,depeche,0.0846929592,FALSE
260,beatles,u2,0.07239509378,FALSE
261,beatles,beatles,0.0693049039,TRUE
262,beatles,roxette,0.07150780566,FALSE
263,beatles,beatles,0.09263879121,TRUE
264,beatles,aerosmith,0.08999667048,FALSE
265,beatles,metallica,0.08831199831,FALSE
266,beatles,fleetwood,0.05626027847,FALSE
267,beatles,aerosmith,0.08591070596,FALSE
268,beatles,beatles,0.0973617375,TRUE
269,beatles,fleetwood,0.07205122599,FALSE
270,beatles,beatles,0.09310906521,TRUE
271,beatles,dave,0.3038709251,FALSE
272,beatles,dave,0.1723610697,FALSE
273,beatles,radiohead,0.1964424717,FALSE
274,beatles,beatles,0.08474153398,TRUE
275,beatles,beatles,0.0707349824,TRUE
276,beatles,roxette,0.1241928166,FALSE
277,beatles,queen,0.1694930693,FALSE
278,beatles,madonna,0.2729534493,FALSE
279,beatles,garth,0.1986960563,FALSE
280,beatles,radiohead,0.1276693672,FALSE
281,beatles,u2,0.06672049269,FALSE
282,prince,prince,0.05337851784,TRUE
283,prince,prince,0.04917897343,TRUE
284,prince,garth,0.2570241434,FALSE
285,prince,prince,0.0882562448,TRUE
286,prince,steely,0.08223381898,FALSE
287,prince,prince,0.06449355944,TRUE
288,prince,suzanne,0.09629652921,FALSE
289,prince,prince,0.04471761695,TRUE
290,prince,prince,0.03642214053,TRUE
291,prince,suzanne,0.08292537853,FALSE
292,prince,prince,0.03815919553,TRUE
293,prince,fleetwood,0.105952637,FALSE
294,prince,prince,0.07564459411,TRUE
295,prince,prince,0.07814169634,TRUE
296,prince,depeche,0.1924120438,FALSE
297,prince,prince,0.04868501383,TRUE
298,prince,prince,0.1143051231,TRUE
299,prince,prince,0.09728221407,TRUE
300,prince,suzanne,0.1026417289,FALSE
301,prince,prince,0.04691726359,TRUE
302,prince,prince,0.07564259656,TRUE
303,prince,depeche,0.2203570811,FALSE
304,prince,dave,0.5874155717,FALSE
305,prince,prince,0.05206852401,TRUE
306,prince,prince,0.095124322,TRUE
307,prince,queen,0.04522557231,FALSE
308,prince,prince,0.04666462331,TRUE
309,prince,queen,0.07067820496,FALSE
310,prince,prince,0.0673450438,TRUE
311,prince,prince,0.09333235809,TRUE
312,prince,prince,0.06725056945,TRUE
313,prince,steely,0.04556184344,FALSE
314,prince,prince,0.08642632824,TRUE
315,prince,prince,0.06831766792,TRUE
316,prince,prince,0.04488703854,TRUE
317,prince,prince,0.1051552312,TRUE
318,prince,queen,0.09864953427,FALSE
319,prince,prince,0.05357862756,TRUE
320,prince,prince,0.09322399972,TRUE
321,prince,beatles,0.1412142917,FALSE
322,prince,prince,0.07164077436,TRUE
323,prince,prince,0.06633386412,TRUE
324,prince,prince,0.03260299417,TRUE
325,prince,prince,0.05202482044,TRUE
326,prince,prince,0.1580802047,TRUE
327,prince,prince,0.1097206768,TRUE
328,prince,prince,0.1050315906,TRUE
329,prince,led,0.0766072875,FALSE
330,prince,steely,0.1452228463,FALSE
331,prince,prince,0.07066058197,TRUE
332,prince,beatles,0.07384213651,FALSE
333,prince,queen,0.08621215847,FALSE
334,prince,dave,0.6765945999,FALSE
335,prince,prince,0.1534816414,TRUE
336,prince,prince,0.09062528225,TRUE
337,prince,prince,0.05525774789,TRUE
338,prince,prince,0.06851098266,TRUE
339,prince,u2,0.1092732205,FALSE
340,prince,prince,0.0888526368,TRUE
341,prince,prince,0.06448421703,TRUE
342,prince,prince,0.1132381549,TRUE
343,prince,steely,0.08382162607,FALSE
344,prince,prince,0.07421636956,TRUE
345,prince,steely,0.1345827332,FALSE
346,prince,prince,0.05514253183,TRUE
347,prince,tori,0.1196781043,FALSE
348,prince,prince,0.04840806772,TRUE
349,prince,prince,0.05616310922,TRUE
350,queen,queen,0.06446388033,TRUE
351,queen,beatles,0.1089320377,FALSE
352,queen,fleetwood,0.07027276096,FALSE
353,queen,queen,0.1388099114,TRUE
354,queen,aerosmith,0.06386961291,FALSE
355,queen,queen,0.0779213147,TRUE
356,queen,depeche,0.0981687405,FALSE
357,queen,queen,0.05960013337,TRUE
358,queen,aerosmith,0.06563395435,FALSE
359,queen,prince,0.07140369957,FALSE
360,queen,queen,0.08746221249,TRUE
361,queen,fleetwood,0.06838830235,FALSE
362,queen,u2,0.0816798887,FALSE
363,queen,queen,0.1227008874,TRUE
364,queen,queen,0.1501475344,TRUE
365,queen,queen,0.0751999098,TRUE
366,queen,queen,0.08828024983,TRUE
367,queen,steely,0.05117278036,FALSE
368,queen,steely,0.05276313956,FALSE
369,queen,depeche,0.1204477829,FALSE
370,queen,radiohead,0.2479906946,FALSE
371,queen,queen,0.05148092667,TRUE
372,queen,beatles,0.1449930108,FALSE
373,queen,queen,0.0472445475,TRUE
374,queen,queen,0.06836728075,TRUE
375,queen,steely,0.07592014432,FALSE
376,queen,garth,0.1319598567,FALSE
377,queen,queen,0.0594030062,TRUE
378,queen,aerosmith,0.05101134567,FALSE
379,queen,radiohead,0.1764940698,FALSE
380,queen,queen,0.06156358521,TRUE
381,queen,aerosmith,0.04863527573,FALSE
382,queen,u2,0.07993470682,FALSE
383,queen,queen,0.151817095,TRUE
384,queen,fleetwood,0.07917721492,FALSE
385,queen,queen,0.06852340251,TRUE
386,queen,queen,0.08883020427,TRUE
387,queen,queen,0.06746712969,TRUE
388,queen,prince,0.1315624819,FALSE
389,queen,steely,0.05971602022,FALSE
390,queen,metallica,0.05675199583,FALSE
391,queen,queen,0.1030462426,TRUE
392,queen,aerosmith,0.07157769234,FALSE
393,queen,queen,0.08743691375,TRUE
394,queen,fleetwood,0.06430351769,FALSE
395,queen,queen,0.05319395312,TRUE
396,queen,queen,0.03364303424,TRUE
397,queen,dave,0.05174443279,FALSE
398,queen,u2,0.09777559859,FALSE
399,queen,queen,0.06740407187,TRUE
400,queen,queen,0.07143468781,TRUE
401,queen,aerosmith,0.051963086,FALSE
402,queen,aerosmith,0.05206950943,FALSE
403,queen,queen,0.03619028285,TRUE
404,queen,depeche,0.1174502865,FALSE
405,queen,queen,0.06828281172,TRUE
406,queen,aerosmith,0.04976731358,FALSE
407,queen,queen,0.0753421323,TRUE
408,queen,queen,0.04491254489,TRUE
409,queen,fleetwood,0.0474440116,FALSE
410,queen,queen,0.06558244197,TRUE
411,queen,queen,0.1087872281,TRUE
412,queen,fleetwood,0.04621791848,FALSE
413,queen,queen,0.09466063918,TRUE
414,queen,queen,0.04250062097,TRUE
415,queen,queen,0.04840626759,TRUE
416,queen,queen,0.07454552686,TRUE
417,queen,fleetwood,0.06141045485,FALSE
418,queen,queen,0.0679882829,TRUE
419,queen,queen,0.08894031581,TRUE
420,queen,queen,0.05956625578,TRUE
421,queen,queen,0.06550407166,TRUE
422,queen,beatles,0.09512786862,FALSE
423,queen,queen,0.07890389922,TRUE
424,queen,queen,0.103412287,TRUE
425,queen,cure,0.03229843787,FALSE
426,queen,queen,0.105628471,TRUE
427,queen,queen,0.0758150157,TRUE
428,fleetwood,fleetwood,0.1154162177,TRUE
429,fleetwood,suzanne,0.09825478175,FALSE
430,fleetwood,fleetwood,0.07947777822,TRUE
431,fleetwood,fleetwood,0.07260066908,TRUE
432,fleetwood,prince,0.06700076682,FALSE
433,fleetwood,fleetwood,0.07312211869,TRUE
434,fleetwood,roxette,0.05538519108,FALSE
435,fleetwood,roxette,0.09468589368,FALSE
436,fleetwood,prince,0.092725614,FALSE
437,fleetwood,depeche,0.1730651824,FALSE
438,fleetwood,fleetwood,0.06429999546,TRUE
439,fleetwood,cure,0.06585857834,FALSE
440,fleetwood,queen,0.04839564932,FALSE
441,fleetwood,fleetwood,0.08440058348,TRUE
442,fleetwood,roxette,0.07481607996,FALSE
443,fleetwood,fleetwood,0.09153400088,TRUE
444,fleetwood,fleetwood,0.06665205675,TRUE
445,fleetwood,fleetwood,0.09635082462,TRUE
446,fleetwood,steely,0.07769613273,FALSE
447,fleetwood,fleetwood,0.0531626889,TRUE
448,fleetwood,tori,0.1531993196,FALSE
449,fleetwood,fleetwood,0.07849183482,TRUE
450,fleetwood,fleetwood,0.08679895623,TRUE
451,fleetwood,fleetwood,0.0877836608,TRUE
452,fleetwood,fleetwood,0.0864620242,TRUE
453,fleetwood,cure,0.09882924266,FALSE
454,fleetwood,fleetwood,0.05886451329,TRUE
455,fleetwood,roxette,0.0683184407,FALSE
456,fleetwood,prince,0.1871034686,FALSE
457,fleetwood,fleetwood,0.07101052982,TRUE
458,fleetwood,cure,0.05756583935,FALSE
459,fleetwood,queen,0.07380480893,FALSE
460,fleetwood,depeche,0.2101526251,FALSE
461,fleetwood,fleetwood,0.07140796922,TRUE
462,fleetwood,u2,0.1422598014,FALSE
463,fleetwood,fleetwood,0.1084991489,TRUE
464,fleetwood,fleetwood,0.08053300311,TRUE
465,fleetwood,steely,0.09084110353,FALSE
466,fleetwood,depeche,0.1893028066,FALSE
467,fleetwood,madonna,0.1328395253,FALSE
468,fleetwood,fleetwood,0.05334306565,TRUE
469,fleetwood,u2,0.04980150205,FALSE
470,fleetwood,cure,0.07283579635,FALSE
471,fleetwood,fleetwood,0.0724193453,TRUE
472,fleetwood,creedence,0.07813502803,FALSE
473,fleetwood,fleetwood,0.06412060801,TRUE
474,fleetwood,led,0.07809280713,FALSE
475,fleetwood,prince,0.1095446367,FALSE
476,fleetwood,fleetwood,0.07242862886,TRUE
477,fleetwood,fleetwood,0.09674449221,TRUE
478,fleetwood,queen,0.1201512085,FALSE
479,fleetwood,u2,0.07080361262,FALSE
480,fleetwood,fleetwood,0.1396259397,TRUE
481,fleetwood,fleetwood,0.06230433578,TRUE
482,fleetwood,fleetwood,0.08029506501,TRUE
483,fleetwood,fleetwood,0.08589538937,TRUE
484,fleetwood,suzanne,0.08345100672,FALSE
485,fleetwood,madonna,0.06621434731,FALSE
486,fleetwood,fleetwood,0.0734453937,TRUE
487,fleetwood,fleetwood,0.09048513984,TRUE
488,fleetwood,fleetwood,0.1339068999,TRUE
489,fleetwood,roxette,0.08015146189,FALSE
490,fleetwood,fleetwood,0.07418271986,TRUE
491,fleetwood,fleetwood,0.06055849424,TRUE
492,fleetwood,fleetwood,0.1572289093,TRUE
493,fleetwood,madonna,0.05188416275,FALSE
494,fleetwood,fleetwood,0.07506689573,TRUE
495,fleetwood,fleetwood,0.1021851294,TRUE
496,fleetwood,steely,0.09070827495,FALSE
497,fleetwood,fleetwood,0.1112880776,TRUE
498,fleetwood,fleetwood,0.124462746,TRUE
499,fleetwood,fleetwood,0.1198250423,TRUE
500,fleetwood,fleetwood,0.07660969837,TRUE
501,fleetwood,fleetwood,0.1405340576,TRUE
502,fleetwood,queen,0.1023251797,FALSE
503,fleetwood,metallica,0.06755601581,FALSE
504,fleetwood,fleetwood,0.06602171695,TRUE
505,fleetwood,steely,0.1022128787,FALSE
506,fleetwood,fleetwood,0.1363187611,TRUE
507,garth,beatles,0.09942856119,FALSE
508,garth,garth,0.09937866095,TRUE
509,garth,garth,0.06583817839,TRUE
510,garth,garth,0.132385518,TRUE
511,garth,garth,0.09536492807,TRUE
512,garth,dave,0.1343179448,FALSE
513,garth,garth,0.07529664208,TRUE
514,garth,garth,0.1003773556,TRUE
515,garth,garth,0.1285704205,TRUE
516,garth,garth,0.0888009491,TRUE
517,garth,garth,0.07798330616,TRUE
518,garth,garth,0.09959418746,TRUE
519,garth,garth,0.1011339989,TRUE
520,garth,garth,0.06280755424,TRUE
521,garth,garth,0.0942399931,TRUE
522,garth,garth,0.1134093103,TRUE
523,garth,garth,0.06129538876,TRUE
524,garth,garth,0.08045269978,TRUE
525,garth,garth,0.08895683141,TRUE
526,garth,garth,0.07555598038,TRUE
527,garth,garth,0.08480898291,TRUE
528,garth,garth,0.0967355442,TRUE
529,garth,garth,0.06916604574,TRUE
530,garth,garth,0.1035560643,TRUE
531,garth,garth,0.07385314621,TRUE
532,garth,garth,0.08507752631,TRUE
533,garth,garth,0.1411689814,TRUE
534,garth,garth,0.06415279834,TRUE
535,garth,garth,0.06365950823,TRUE
536,garth,garth,0.09839721888,TRUE
537,garth,garth,0.04981145565,TRUE
538,garth,garth,0.08730617274,TRUE
539,garth,garth,0.07567175665,TRUE
540,garth,garth,0.08264396328,TRUE
541,garth,garth,0.1103135107,TRUE
542,garth,garth,0.06389160589,TRUE
543,garth,green,0.08411446618,FALSE
544,garth,garth,0.1270747908,TRUE
545,garth,garth,0.09418825785,TRUE
546,garth,garth,0.04996770466,TRUE
547,garth,garth,0.06742206531,TRUE
548,garth,creedence,0.143720917,FALSE
549,garth,garth,0.04507247859,TRUE
550,garth,garth,0.1339916387,TRUE
551,garth,garth,0.1751508561,TRUE
552,garth,garth,0.05917479223,TRUE
553,garth,garth,0.103141739,TRUE
554,garth,garth,0.0991730218,TRUE
555,garth,garth,0.0704246887,TRUE
556,garth,dave,0.1118998366,FALSE
557,garth,garth,0.07895765382,TRUE
558,garth,garth,0.09821569959,TRUE
559,garth,beatles,0.09742894201,FALSE
560,garth,garth,0.07502265386,TRUE
561,garth,garth,0.06794059632,TRUE
562,garth,garth,0.1452365699,TRUE
563,garth,creedence,0.100362464,FALSE
564,garth,garth,0.07207180934,TRUE
565,garth,garth,0.1409483189,TRUE
566,garth,garth,0.1008904202,TRUE
567,garth,garth,0.0859904257,TRUE
568,garth,garth,0.07602412237,TRUE
569,garth,garth,0.08396328847,TRUE
570,garth,garth,0.08661792095,TRUE
571,garth,garth,0.08968239924,TRUE
572,garth,garth,0.1025745616,TRUE
573,depeche,depeche,0.08321526442,TRUE
574,depeche,depeche,0.09060035301,TRUE
575,depeche,depeche,0.1127769272,TRUE
576,depeche,prince,0.07169939243,FALSE
577,depeche,depeche,0.1512547724,TRUE
578,depeche,depeche,0.2082332348,TRUE
579,depeche,u2,0.1490511882,FALSE
580,depeche,cure,0.107947394,FALSE
581,depeche,queen,0.05992660569,FALSE
582,depeche,creedence,0.1801513303,FALSE
583,depeche,depeche,0.1389181073,TRUE
584,depeche,depeche,0.2126115093,TRUE
585,depeche,depeche,0.209123098,TRUE
586,depeche,depeche,0.1295055574,TRUE
587,depeche,depeche,0.2029394208,TRUE
588,depeche,madonna,0.0841855274,FALSE
589,depeche,u2,0.2733325872,FALSE
590,depeche,depeche,0.07129724602,TRUE
591,depeche,depeche,0.07891517617,TRUE
592,depeche,depeche,0.09816263285,TRUE
593,depeche,u2,0.08464594604,FALSE
594,depeche,depeche,0.06514151334,TRUE
595,depeche,depeche,0.1191778058,TRUE
596,depeche,depeche,0.07427863948,TRUE
597,depeche,depeche,0.114330094,TRUE
598,depeche,depeche,0.08116563096,TRUE
599,depeche,depeche,0.2083147438,TRUE
600,depeche,fleetwood,0.05322705644,FALSE
601,depeche,u2,0.07213628416,FALSE
602,depeche,depeche,0.1013024319,TRUE
603,depeche,depeche,0.2019650379,TRUE
604,depeche,depeche,0.3473600362,TRUE
605,depeche,depeche,0.114802664,TRUE
606,depeche,depeche,0.2637776284,TRUE
607,depeche,depeche,0.1367421579,TRUE
608,depeche,depeche,0.1374126515,TRUE
609,depeche,cure,0.07829466208,FALSE
610,depeche,depeche,0.08605820687,TRUE
611,depeche,queen,0.1348033839,FALSE
612,depeche,beatles,0.1327019554,FALSE
613,depeche,radiohead,0.1154030458,FALSE
614,depeche,depeche,0.06373547818,TRUE
615,depeche,depeche,0.0973850723,TRUE
616,depeche,depeche,0.05063016582,TRUE
617,depeche,u2,0.1063566325,FALSE
618,depeche,depeche,0.1064049866,TRUE
619,depeche,depeche,0.09301224843,TRUE
620,depeche,madonna,0.1750887704,FALSE
621,depeche,depeche,0.109737371,TRUE
622,depeche,aerosmith,0.06153427803,FALSE
623,depeche,queen,0.1094323109,FALSE
624,depeche,depeche,0.07635292638,TRUE
625,depeche,depeche,0.1457063154,TRUE
626,depeche,queen,0.07069754933,FALSE
627,depeche,depeche,0.1888975416,TRUE
628,depeche,depeche,0.3684013738,TRUE
629,depeche,depeche,0.08969077629,TRUE
630,depeche,depeche,0.08579943543,TRUE
631,depeche,fleetwood,0.08640472564,FALSE
632,depeche,depeche,0.1510721192,TRUE
633,depeche,depeche,0.1699429868,TRUE
634,depeche,depeche,0.1020419424,TRUE
635,depeche,u2,0.1115812814,FALSE
636,depeche,fleetwood,0.08340721082,FALSE
637,depeche,depeche,0.1476607897,TRUE
638,depeche,queen,0.1021795274,FALSE
639,depeche,depeche,0.05844289876,TRUE
640,depeche,depeche,0.07475679102,TRUE
641,depeche,depeche,0.1420315893,TRUE
642,depeche,suzanne,0.3110524017,FALSE
643,depeche,radiohead,0.143488782,FALSE
644,depeche,depeche,0.09310221081,TRUE
645,depeche,depeche,0.154961255,TRUE
